drone_id,missile_id,generation,proximity_best,duration_best_s,final_coarse_full_s
FY2,M2,10,-5.034201892095212,4.647489888653597,
FY2,M2,11,-5.034201892095212,4.647489888653597,
FY2,M2,12,-5.034201892095212,4.647489888653597,
FY2,M2,13,-5.034201892095212,4.647489888653597,
FY2,M2,14,-5.034201892095212,4.647489888653597,
FY2,M2,15,-1.5417118318575553,4.647489888653597,
FY2,M2,16,-1.5417118318575553,4.647489888653597,
FY2,M2,17,-1.5417118318575553,4.647489888653597,
FY2,M2,18,-1.5417118318575553,4.647489888653597,
FY2,M2,19,-1.5417118318575553,4.647489888653597,
FY2,M2,20,-1.5417118318575553,4.647489888653597,
FY2,M2,21,-1.5417118318575553,4.647489888653597,
FY2,M2,22,-0.7048720699498494,4.647489888653597,
FY2,M2,23,-0.7048720699498494,4.647489888653597,
FY2,M2,24,-0.7048720699498494,4.647489888653597,
FY2,M2,25,-0.7048720699498494,4.647489888653597,
FY2,M2,26,-0.7048720699498494,4.647489888653597,
FY2,M2,27,-0.7048720699498494,4.647489888653597,
FY2,M2,28,-0.7048720699498494,4.647489888653597,
FY2,M2,29,-0.7048720699498494,4.647489888653597,
FY2,M2,30,-0.7048720699498494,4.647489888653597,
FY2,M2,31,-0.544379512134326,4.647489888653597,
FY2,M2,32,-0.544379512134326,4.647489888653597,
FY2,M2,33,-0.544379512134326,4.647489888653597,
FY2,M2,34,-0.544379512134326,4.647489888653597,
FY2,M2,35,-0.544379512134326,4.647489888653597,
FY2,M2,36,-0.544379512134326,4.647489888653597,
FY2,M2,37,-0.544379512134326,4.647489888653597,
FY2,M2,38,-0.544379512134326,4.647489888653597,
FY2,M2,39,-0.544379512134326,4.647489888653597,
FY2,M2,40,-0.544379512134326,4.647489888653597,
FY2,M2,41,-0.544379512134326,4.647489888653597,
FY2,M2,42,-0.544379512134326,4.647489888653597,
FY2,M2,43,-0.544379512134326,4.647489888653597,
FY2,M2,44,-0.3403262346367932,4.647489888653597,
FY2,M2,45,-0.3403262346367932,4.647489888653597,
FY2,M2,46,-0.3403262346367932,4.647489888653597,
FY2,M2,47,-0.3403262346367932,4.647489888653597,
FY2,M2,48,-0.3403262346367932,4.647489888653597,
FY2,M2,49,-0.3403262346367932,4.647489888653597,
FY2,M2,50,-0.3403262346367932,4.647489888653597,
FY2,M2,51,-0.3403262346367932,4.647489888653597,
FY2,M2,52,-0.3403262346367932,4.647489888653597,
FY2,M2,53,-0.3403262346367932,4.647489888653597,
FY2,M2,54,-0.3403262346367932,4.647489888653597,
FY2,M2,55,-0.3403262346367932,4.647489888653597,
FY2,M2,56,-0.3403262346367932,4.647489888653597,
FY2,M2,57,-0.3403262346367932,4.647489888653597,
FY2,M2,58,-0.3403262346367932,4.647489888653597,
FY2,M2,59,-0.3403262346367932,4.647489888653597,
FY2,M2,60,-0.3403262346367932,4.647489888653597,
FY2,M2,61,-0.3403262346367932,4.647489888653597,
FY2,M2,62,-0.3403262346367932,4.647489888653597,
FY2,M2,63,-0.3403262346367932,4.647489888653597,
FY2,M2,64,-0.3403262346367932,4.647489888653597,
FY2,M2,65,-0.3403262346367932,4.647489888653597,
FY2,M2,66,,4.647489888653597,
FY2,M2,67,,4.647489888653597,
FY2,M2,68,,4.647489888653597,
FY2,M2,69,,4.647489888653597,
FY2,M2,70,,4.647489888653597,
FY2,M2,71,,4.647489888653597,
FY2,M2,72,,4.647489888653597,
FY2,M2,73,,4.647489888653597,
FY2,M2,74,,4.647489888653597,
FY2,M2,75,,4.647489888653597,
FY2,M2,76,,4.647489888653597,
FY2,M2,77,,4.647489888653597,
FY2,M2,78,,4.647489888653597,
FY2,M2,79,,4.647489888653597,
FY2,M2,80,,4.647489888653597,
FY2,M2,81,,4.647489888653597,
FY2,M2,82,,4.647489888653597,
FY2,M2,83,,4.647489888653597,
FY2,M2,84,,4.647489888653597,
FY2,M2,85,,4.647489888653597,
FY2,M2,86,,4.647489888653597,
FY2,M2,87,,4.647489888653597,
FY2,M2,88,,4.647489888653597,
FY2,M2,89,,4.647489888653597,
FY2,M2,90,,4.647489888653597,3.9341941293571807
FY2,M3,0,-497.59168427246715,4.048475746009773,
FY2,M3,1,-497.4854041418447,4.048475746009773,
FY2,M3,2,-292.47894858003673,4.048475746009773,
FY2,M3,3,-292.47894858003673,4.048475746009773,
FY2,M3,4,-38.622272207082254,4.048475746009773,
FY2,M3,5,-38.622272207082254,4.048475746009773,
FY2,M3,6,-38.622272207082254,4.048475746009773,
FY2,M3,7,-38.622272207082254,4.048475746009773,
FY2,M3,8,-38.622272207082254,4.048475746009773,
FY2,M3,9,-20.69207115560618,4.048475746009773,
FY2,M3,10,-20.69207115560618,4.048475746009773,
FY2,M3,11,-20.69207115560618,4.048475746009773,
FY2,M3,12,-20.69207115560618,4.048475746009773,
FY2,M3,13,-20.69207115560618,4.048475746009773,
FY2,M3,14,-20.69207115560618,4.048475746009773,
FY2,M3,15,-20.69207115560618,4.048475746009773,
FY2,M3,16,-20.69207115560618,4.048475746009773,
FY2,M3,17,-20.69207115560618,4.048475746009773,
FY2,M3,18,-20.69207115560618,4.048475746009773,
FY2,M3,19,-20.69207115560618,4.048475746009773,
FY2,M3,20,-18.243548820545573,4.048475746009773,
FY2,M3,21,-18.243548820545573,4.048475746009773,
FY2,M3,22,-18.243548820545573,4.048475746009773,
FY2,M3,23,-16.550440949156314,4.048475746009773,
FY2,M3,24,-16.550440949156314,4.048475746009773,
FY2,M3,25,-16.550440949156314,4.048475746009773,
FY2,M3,26,-16.550440949156314,4.048475746009773,
FY2,M3,27,-16.550440949156314,4.048475746009773,
FY2,M3,28,-16.550440949156314,4.048475746009773,
FY2,M3,29,-16.550440949156314,4.048475746009773,
FY2,M3,30,-16.550440949156314,4.048475746009773,
FY2,M3,31,-5.729709312019112,4.048475746009773,
FY2,M3,32,-5.729709312019112,4.048475746009773,
FY2,M3,33,-5.729709312019112,4.048475746009773,
FY2,M3,34,-5.729709312019112,4.048475746009773,
FY2,M3,35,-5.333080294981287,4.048475746009773,
FY2,M3,36,-5.333080294981287,4.048475746009773,
FY2,M3,37,-5.333080294981287,4.048475746009773,
FY2,M3,38,-5.333080294981287,4.048475746009773,
FY2,M3,39,-5.333080294981287,4.048475746009773,
FY2,M3,40,-5.333080294981287,4.048475746009773,
FY2,M3,41,-5.333080294981287,4.048475746009773,
FY2,M3,42,-5.333080294981287,4.048475746009773,
FY2,M3,43,-5.333080294981287,4.048475746009773,
FY2,M3,44,-5.333080294981287,4.048475746009773,
FY2,M3,45,-3.3098883330221556,4.048475746009773,
FY2,M3,46,-1.885690772646824,4.048475746009773,
FY2,M3,47,-1.4736346422125788,4.048475746009773,
FY2,M3,48,-1.4736346422125788,4.048475746009773,
FY2,M3,49,-1.4736346422125788,4.048475746009773,
FY2,M3,50,-1.4736346422125788,4.048475746009773,
FY2,M3,51,-1.4736346422125788,4.048475746009773,
FY2,M3,52,-1.4736346422125788,4.048475746009773,
FY2,M3,53,-1.4736346422125788,4.048475746009773,
FY2,M3,54,-1.4736346422125788,4.048475746009773,
FY2,M3,55,-1.4736346422125788,4.048475746009773,
FY2,M3,56,-1.4736346422125788,4.048475746009773,
FY2,M3,57,-1.4736346422125788,4.048475746009773,
FY2,M3,58,-1.4736346422125788,4.048475746009773,
FY2,M3,59,-1.4736346422125788,4.048475746009773,
FY2,M3,60,-1.4736346422125788,4.048475746009773,
FY2,M3,61,-1.4736346422125788,4.048475746009773,
FY2,M3,62,-1.4736346422125788,4.048475746009773,
FY2,M3,63,-1.4736346422125788,4.048475746009773,
FY2,M3,64,-0.2456500660940925,4.048475746009773,
FY2,M3,65,-0.2456500660940925,4.048475746009773,
FY2,M3,66,,4.048475746009773,
FY2,M3,67,,4.048475746009773,
FY2,M3,68,,4.048475746009773,
FY2,M3,69,,4.048475746009773,
FY2,M3,70,,4.048475746009773,
FY2,M3,71,,4.048475746009773,
FY2,M3,72,,4.048475746009773,
FY2,M3,73,,4.048475746009773,
FY2,M3,74,,4.048475746009773,
FY2,M3,75,,4.048475746009773,
FY2,M3,76,,4.048475746009773,
FY2,M3,77,,4.048475746009773,
FY2,M3,78,,4.048475746009773,
FY2,M3,79,,4.048475746009773,
FY2,M3,80,,4.048475746009773,
FY2,M3,81,,4.048475746009773,
FY2,M3,82,,4.048475746009773,
FY2,M3,83,,4.048475746009773,
FY2,M3,84,,4.048475746009773,
FY2,M3,85,,4.048475746009773,
FY2,M3,86,,4.048475746009773,
FY2,M3,87,,4.048475746009773,
FY2,M3,88,,4.048475746009773,
FY2,M3,89,,4.048475746009773,
FY2,M3,90,,4.048475746009773,3.676657409732405
FY3,M1,0,-0.1067982010688344,4.218271275180022,
FY3,M1,1,-0.1067982010688344,4.218271275180022,
FY3,M1,2,-0.1067982010688344,4.218271275180022,
FY3,M1,3,-0.1067982010688344,4.218271275180022,
FY3,M1,4,-0.1067982010688344,4.218271275180022,
FY3,M1,5,-0.1067982010688344,4.218271275180022,
FY3,M1,6,-0.1067982010688344,4.218271275180022,
FY3,M1,7,-0.1067982010688344,4.218271275180022,
FY3,M1,8,-0.1067982010688344,4.218271275180022,
FY3,M1,9,-0.1067982010688344,4.218271275180022,
FY3,M1,10,-0.1067982010688344,4.218271275180022,
FY3,M1,11,-0.1067982010688344,4.218271275180022,
FY3,M1,12,-0.1067982010688344,4.218271275180022,
FY3,M1,13,-0.1067982010688344,4.218271275180022,
FY3,M1,14,-0.1067982010688344,4.218271275180022,
FY3,M1,15,-0.1067982010688344,4.218271275180022,
FY3,M1,16,-0.1067982010688344,4.218271275180022,
FY3,M1,17,-0.1067982010688344,4.218271275180022,
FY3,M1,18,-0.1067982010688344,4.218271275180022,
FY3,M1,19,-0.1067982010688344,4.218271275180022,
FY3,M1,20,-0.1067982010688344,4.218271275180022,
FY3,M1,21,-0.1067982010688344,4.218271275180022,
FY3,M1,22,-0.1067982010688344,4.218271275180022,
FY3,M1,23,-0.1067982010688344,4.218271275180022,
FY3,M1,24,-0.1067982010688344,4.218271275180022,
