heading_error_deg,speed_error_mps,release_delay_s,fuse_error_s,effective_duration_s
-0.5135709230264194,1.16248179719972,0.023876245291169412,0.01049508941395531,4.530292635142349
0.13444432421741473,-3.177453662471985,0.043186431373250116,0.0069615085417505974,4.332899758130839
-0.10470897867915502,-1.5468116290159446,0.015560587900249992,-0.02026076430043723,4.586566467594277
-0.43192797231441543,-0.3092516419934172,0.023469058995143226,-0.12141891534164456,4.575349521407906
-0.3290495435068023,-2.1091916118486838,0.07335124310700607,-0.010876954840491827,4.400582461346105
-0.33337342319039887,-0.29517847276716735,0.06318742756298491,0.0028421685657009504,4.308914867746953
1.2965956837459618,3.0344457616596117,0.14905454240367033,-0.013754227534955697,3.2293871300079147
0.18081010413734586,1.3563062599268445,0.14153034969402514,-0.0035583844351040252,3.6857104011882282
0.11831364947357322,0.2369446792673069,0.09563525801379702,-0.012063410876370757,4.055643996611669
0.04296381294726032,0.31101079580548147,0.0038721875205574466,-0.0015293694867440464,4.562335093203497
-0.6908248246419713,-0.4436627174031272,0.01694539253057851,-0.049369057475358934,4.5705170184583
0.7085267542699991,-1.6474898909068871,0.01433559892303395,0.04453420098129732,3.9873075034522936
-0.3052071965555756,-2.7139002375336014,0.03256222286723435,0.00715193234672043,4.51991154932732
-0.5472401169572293,0.5312442538253043,0.05657868632211102,-0.016518799451256283,4.5422558245432905
0.12509118977717323,-1.7366652474393205,0.10017175406732486,-0.03280889332350591,4.231582822508964
1.2334929005302084,0.26728190087544523,0.004414349302899404,-0.046407710703324,4.511307192441253
0.862205288271654,-0.011905079502842171,0.06007311745916811,-0.010329752032739097,3.9945122545238383
0.4456303293386248,-1.417533985985861,0.02116885098066216,-0.03872987706874914,4.576129823187311
-0.5959666113146568,0.5824945801915743,0.02689193279043992,0.00852401843392441,4.551826043225235
-0.7703171666880333,-4.096617819943641,0.1312347266619212,0.052296956030512834,3.85126310426205
-0.7091385058437422,-1.9026259802706154,0.012273433020273514,-0.0892785985626432,4.565813435160222
0.6839070967430679,1.260993793317293,0.0695669706782851,-0.021358925408911374,4.081665359503447
-0.016357949202064383,0.8810699213526385,0.14498318321806428,0.07503939410822486,3.167291281108984
0.07045293183083157,3.266527882825895,0.01991961512082645,-0.03673162609497836,4.5853773645618805
0.2138049439728353,1.0789358798278188,0.029458211752797513,-0.025786007657055694,4.528473564206004
0.11618078384737492,-1.1771030493724586,0.001988925013921451,0.04020951244864564,4.2834737097793605
0.23812167234676332,0.16862005752731682,0.1066078516794008,0.0465240707765959,3.5107234074712634
0.20114909246324522,-1.7960312173203954,0.04379388516790619,0.032858075166934626,4.075188435667056
0.20425656215394325,2.0083980434996094,0.004239694379473161,-0.016411779104796662,4.58510993646857
-0.36957757907262884,0.13583544556587418,0.034696678130000484,-0.0016360760185795686,4.5090137766355465
-0.0200392767602191,-3.8855876297481595,0.05675600137128375,0.04115062246406379,4.083476245003677
0.5563339945806873,1.9370542756591687,0.042776653822827526,0.033060098177635944,3.8918955894158005
0.8456572246163764,-1.6820473938531202,0.030719018240008136,-0.08637641517547753,4.554046632015167
-0.259768843225154,-0.117279202178745,0.04116899518983353,0.012644382122202395,4.3387093265915695
-0.7430889497302371,0.8888238455012989,0.05637931303822147,0.023361499249404727,4.326997052185389
-0.19348904815513712,-0.15666224540293613,0.08772936947757842,0.005576288316986627,4.093031259684498
0.3108484633434557,1.836620398145706,0.01799324638755191,-0.002039364897398297,4.3945741058346055
-0.7437487439083754,0.17166146351610825,0.028181142116855764,9.518966340827822e-05,4.572485375425905
0.006241286482075441,-1.2362124244922712,0.01859921083862844,-0.0047886191487530195,4.545328982091619
-0.40300669948644896,1.7691865816769803,0.016870306383207523,-0.04744033498851433,4.5809477783723285
-0.8588941952934088,-2.014166131331579,0.14179724908957708,-0.0046401577251353075,4.144438634431168
-0.6137452847249709,-1.2158508020354621,0.0827302075949093,0.002093303967360366,4.321894089737271
