drone_id,stage,generation,best_score,mean_score
FY2,proximity,131,-0.0641087797423821,-3.7904849775960545
FY2,proximity,132,-0.0641087797423821,-3.4800884806716588
FY2,proximity,133,-0.0641087797423821,-3.430508336806455
FY2,proximity,134,-0.0641087797423821,-3.4182605340147227
FY2,proximity,135,-0.0641087797423821,-3.376186821462665
FY2,proximity,136,-0.0641087797423821,-3.3682389975788722
FY2,proximity,137,-0.0641087797423821,-3.334221274639217
FY2,proximity,138,-0.0641087797423821,-3.3139162082723197
FY2,proximity,139,-0.0641087797423821,-3.3139162082723197
FY2,proximity,140,-0.0641087797423821,-3.283392454374161
FY2,proximity,141,-0.0641087797423821,-3.283392454374161
FY2,proximity,142,-0.0641087797423821,-3.2613404136169293
FY2,proximity,143,-0.0641087797423821,-3.2166321003223737
FY2,proximity,144,-0.007183455020981074,-3.142599592402614
FY2,proximity,145,-0.007183455020981074,-3.1424332971382363
FY2,proximity,146,-0.007183455020981074,-3.055996055411381
FY2,proximity,147,-0.007183455020981074,-2.9347294238752117
FY2,proximity,148,-0.007183455020981074,-2.9192882553247053
FY2,proximity,149,-0.007183455020981074,-2.804640152499214
FY2,proximity,150,-0.007183455020981074,-2.782511406092526
FY2,duration_proxy,0,4.824233544516122,0.8699313257900666
FY2,duration_proxy,1,4.824233544516122,0.8699313257900666
FY2,duration_proxy,2,4.824233544516122,0.8699313257900666
FY2,duration_proxy,3,4.824233544516122,0.8699313257900666
FY2,duration_proxy,4,4.824233544516122,0.8699313257900666
FY2,duration_proxy,5,4.824233544516122,0.8699313257900666
FY2,duration_proxy,6,4.824233544516122,0.8699313257900666
FY2,duration_proxy,7,4.824233544516122,0.8699313257900666
FY2,duration_proxy,8,4.824233544516122,0.8699313257900666
FY2,duration_proxy,9,4.824233544516122,0.8699313257900666
FY2,duration_proxy,10,4.824233544516122,0.8699313257900666
FY2,duration_proxy,11,4.824233544516122,0.8699313257900666
FY2,duration_proxy,12,4.824233544516122,0.8699313257900666
FY2,duration_proxy,13,4.824233544516122,0.8699313257900666
FY2,duration_proxy,14,4.824233544516122,0.8861713038856281
FY2,duration_proxy,15,4.824233544516122,0.8861713038856281
FY2,duration_proxy,16,4.824233544516122,0.8861713038856281
FY2,duration_proxy,17,4.824233544516122,0.8861713038856281
FY2,duration_proxy,18,4.824233544516122,0.8861713038856281
FY2,duration_proxy,19,4.824233544516122,0.8861713038856281
FY2,duration_proxy,20,4.824233544516122,0.8861713038856281
FY2,duration_proxy,21,4.824233544516122,0.8861713038856281
FY2,duration_proxy,22,4.824233544516122,0.8861713038856281
FY2,duration_proxy,23,4.824233544516122,0.8861713038856281
FY2,duration_proxy,24,4.824233544516122,0.8861713038856281
FY2,duration_proxy,25,4.824233544516122,0.8861713038856281
FY2,duration_proxy,26,4.824233544516122,0.8861713038856281
FY2,duration_proxy,27,4.824233544516122,0.8861713038856281
FY2,duration_proxy,28,4.824233544516122,0.8861713038856281
FY2,duration_proxy,29,4.824233544516122,0.8861713038856281
FY2,duration_proxy,30,4.824233544516122,0.8861713038856281
FY2,duration_proxy,31,4.824233544516122,0.8861713038856281
FY2,duration_proxy,32,4.824233544516122,0.8861713038856281
FY2,duration_proxy,33,4.824233544516122,0.906490166861758
FY2,duration_proxy,34,4.824233544516122,0.906490166861758
FY2,duration_proxy,35,4.824233544516122,0.906490166861758
FY2,duration_proxy,36,4.824233544516122,0.906490166861758
FY2,duration_proxy,37,4.824233544516122,0.906490166861758
FY2,duration_proxy,38,4.824233544516122,0.906490166861758
FY2,duration_proxy,39,4.824233544516122,0.906490166861758
FY2,duration_proxy,40,4.824233544516122,0.906490166861758
FY2,duration_proxy,41,4.824233544516122,0.906490166861758
FY2,duration_proxy,42,4.824233544516122,0.906490166861758
FY2,duration_proxy,43,4.824233544516122,0.906490166861758
FY2,duration_proxy,44,4.824233544516122,0.906490166861758
FY2,duration_proxy,45,4.824233544516122,0.9302955888523907
FY2,duration_proxy,46,4.824233544516122,0.9302955888523907
FY2,duration_proxy,47,4.824233544516122,0.9302955888523907
FY2,duration_proxy,48,4.824233544516122,0.9302955888523907
FY2,duration_proxy,49,4.824233544516122,0.9302955888523907
FY2,duration_proxy,50,4.824233544516122,0.9302955888523907
FY2,duration_proxy,51,4.824233544516122,0.9302955888523907
FY2,duration_proxy,52,4.824233544516122,0.9302955888523907
FY2,duration_proxy,53,4.824233544516122,0.9302955888523907
FY2,duration_proxy,54,4.824233544516122,0.9302955888523907
FY2,duration_proxy,55,4.824233544516122,0.9302955888523907
FY2,duration_proxy,56,4.824233544516122,0.9302955888523907
FY2,duration_proxy,57,4.824233544516122,0.9302955888523907
FY2,duration_proxy,58,4.824233544516122,0.9302955888523907
FY2,duration_proxy,59,4.824233544516122,0.9302955888523907
FY2,duration_proxy,60,4.824233544516122,0.9302955888523907
FY2,duration_proxy,61,4.824233544516122,0.9302955888523907
FY2,duration_proxy,62,4.824233544516122,0.9302955888523907
FY2,duration_proxy,63,4.824233544516122,0.9302955888523907
FY2,duration_proxy,64,4.824233544516122,0.9404233813388773
FY2,duration_proxy,65,4.824233544516122,0.9404233813388773
FY2,duration_proxy,66,4.824233544516122,0.9686851365686937
FY2,duration_proxy,67,4.824233544516122,0.9686851365686937
FY2,duration_proxy,68,4.824233544516122,0.9686851365686937
FY2,duration_proxy,69,4.824233544516122,0.9808688804819555
FY2,duration_proxy,70,4.824233544516122,0.9808688804819555
FY2,duration_proxy,71,4.824233544516122,0.9808688804819555
FY2,duration_proxy,72,4.824233544516122,0.9808688804819555
FY2,duration_proxy,73,4.824233544516122,0.9808688804819555
FY2,duration_proxy,74,4.824233544516122,1.0136058592109074
FY2,duration_proxy,75,4.824233544516122,1.0136058592109074
FY2,duration_proxy,76,4.824233544516122,1.0136058592109074
FY2,duration_proxy,77,4.824233544516122,1.0136058592109074
FY2,duration_proxy,78,4.824233544516122,1.0136058592109074
FY2,duration_proxy,79,4.824233544516122,1.0136058592109074
FY2,duration_proxy,80,4.824233544516122,1.0136058592109074
FY2,duration_proxy,81,4.824233544516122,1.0136058592109074
FY2,duration_proxy,82,4.824233544516122,1.0167066772855926
FY2,duration_proxy,83,4.824233544516122,1.0167066772855926
FY2,duration_proxy,84,4.824233544516122,1.0167066772855926
FY2,duration_proxy,85,4.824233544516122,1.0167066772855926
FY2,duration_proxy,86,4.824233544516122,1.0167066772855926
FY2,duration_proxy,87,4.824233544516122,1.0167066772855926
FY2,duration_proxy,88,4.824233544516122,1.0167066772855926
FY2,duration_proxy,89,4.824233544516122,1.0167066772855926
FY2,duration_proxy,90,4.824233544516122,1.0167066772855926
FY2,duration_proxy,91,4.824233544516122,1.0167066772855926
FY2,duration_proxy,92,4.824233544516122,1.0167066772855926
FY2,duration_proxy,93,4.824233544516122,1.0167066772855926
FY2,duration_proxy,94,4.824233544516122,1.0167066772855926
FY2,duration_proxy,95,4.824233544516122,1.0167066772855926
FY2,duration_proxy,96,4.824233544516122,1.0167066772855926
FY2,duration_proxy,97,4.867849435195421,1.0798682482910575
FY2,duration_proxy,98,4.867849435195421,1.0798682482910575
FY2,duration_proxy,99,4.867849435195421,1.0798682482910575
FY2,duration_proxy,100,4.867849435195421,1.0798682482910575
FY2,duration_proxy,101,4.867849435195421,1.1212281317243453
FY2,duration_proxy,102,4.867849435195421,1.144160964882054
FY2,duration_proxy,103,4.867849435195421,1.144160964882054
FY2,duration_proxy,104,4.867849435195421,1.144160964882054
FY2,duration_proxy,105,4.867849435195421,1.144160964882054
FY2,duration_proxy,106,4.867849435195421,1.144160964882054
FY2,duration_proxy,107,4.867849435195421,1.1596089166925256
FY2,duration_proxy,108,4.867849435195421,1.1596089166925256
FY2,duration_proxy,109,4.867849435195421,1.1596089166925256
FY2,duration_proxy,110,4.867849435195421,1.1596089166925256
FY2,duration_proxy,111,4.867849435195421,1.1596089166925256
FY2,duration_proxy,112,4.867849435195421,1.1596089166925256
FY2,duration_proxy,113,4.867849435195421,1.1596089166925256
FY2,duration_proxy,114,4.867849435195421,1.1596089166925256
FY2,duration_proxy,115,4.867849435195421,1.1596089166925256
FY2,duration_proxy,116,4.867849435195421,1.1596089166925256
FY2,duration_proxy,117,4.867849435195421,1.1596089166925256
FY2,duration_proxy,118,4.867849435195421,1.1596089166925256
FY2,duration_proxy,119,4.867849435195421,1.1596089166925256
FY2,duration_proxy,120,4.867849435195421,1.1596089166925256
FY2,duration_proxy,121,4.867849435195421,1.1790367373581367
FY2,duration_proxy,122,4.867849435195421,1.1790367373581367
FY2,duration_proxy,123,4.867849435195421,1.1863291545146326
FY2,duration_proxy,124,4.867849435195421,1.1863291545146326
FY2,duration_proxy,125,4.867849435195421,1.2263727619215907
FY2,duration_proxy,126,4.867849435195421,1.2263727619215907
FY2,duration_proxy,127,4.867849435195421,1.2263727619215907
FY2,duration_proxy,128,4.867849435195421,1.2263727619215907
FY2,duration_proxy,129,4.867849435195421,1.2263727619215907
FY2,duration_proxy,130,4.867849435195421,1.2263727619215907
FY2,duration_proxy,131,4.867849435195421,1.2264851412936142
FY2,duration_proxy,132,4.867849435195421,1.2609129564731465
FY2,duration_proxy,133,4.867849435195421,1.2609129564731465
FY2,duration_proxy,134,4.867849435195421,1.2609129564731465
FY2,duration_proxy,135,4.867849435195421,1.3335226554769142
FY2,duration_proxy,136,4.867849435195421,1.3335226554769142
FY2,duration_proxy,137,4.867849435195421,1.3335226554769142
FY2,duration_proxy,138,4.867849435195421,1.3335226554769142
FY2,duration_proxy,139,4.867849435195421,1.3631877240817631
FY2,duration_proxy,140,4.867849435195421,1.3954042894941583
FY2,duration_proxy,141,4.867849435195421,1.3954042894941583
FY2,duration_proxy,142,4.867849435195421,1.4281937057749607
FY2,duration_proxy,143,4.867849435195421,1.4281937057749607
FY2,duration_proxy,144,4.867849435195421,1.461227485451017
FY2,duration_proxy,145,4.867849435195421,1.461227485451017
FY2,duration_proxy,146,4.867849435195421,1.4933682237955002
FY2,duration_proxy,147,4.867849435195421,1.4933682237955002
FY2,duration_proxy,148,4.867849435195421,1.4933682237955002
FY2,duration_proxy,149,4.867849435195421,1.5058574519139185
FY2,duration_proxy,150,4.867849435195421,1.5153905916532515
FY2,duration_proxy,151,4.867849435195421,1.5460161233290468
FY2,duration_proxy,152,4.867849435195421,1.5500740827719197
FY2,duration_proxy,153,4.867849435195421,1.5506714895168148
FY2,duration_proxy,154,4.867849435195421,1.5506714895168148
FY2,duration_proxy,155,4.867849435195421,1.5761166559140105
FY2,duration_proxy,156,4.867849435195421,1.6522577162200893
FY2,duration_proxy,157,4.867849435195421,1.7576157654262123
FY2,duration_proxy,158,4.867849435195421,1.7576157654262123
FY2,duration_proxy,159,4.867849435195421,1.7576157654262123
FY2,duration_proxy,160,4.867849435195421,1.8068698661594194
FY2,duration_proxy,161,4.867849435195421,1.8068698661594194
FY2,duration_proxy,162,4.867849435195421,1.818096109045568
FY2,duration_proxy,163,4.867849435195421,1.9084588767135269
FY2,duration_proxy,164,4.867849435195421,1.9110109783284084
FY2,duration_proxy,165,4.867849435195421,1.9110109783284084
FY2,duration_proxy,166,4.867849435195421,1.941301602184829
FY2,duration_proxy,167,4.867849435195421,1.9942842056130863
FY2,duration_proxy,168,4.867849435195421,1.9942842056130863
FY2,duration_proxy,169,4.867849435195421,2.0692807786463137
FY2,duration_proxy,170,4.867849435195421,2.1658917139316975
FY2,duration_proxy,171,4.867849435195421,2.2229899826125825
FY2,duration_proxy,172,4.867849435195421,2.284763189147246
FY2,duration_proxy,173,4.867849435195421,2.348069979869229
FY2,duration_proxy,174,4.867849435195421,2.3826488609697876
FY2,duration_proxy,175,4.867849435195421,2.497782905891264
FY2,duration_proxy,176,4.867849435195421,2.5430686327194953
FY2,duration_proxy,177,4.867849435195421,2.6113186235869206
FY2,duration_proxy,178,4.867849435195421,2.657120406957325
FY2,duration_proxy,179,4.867849435195421,2.6923442207239097
FY2,duration_proxy,180,4.867849435195421,2.761022180356977
FY2,duration_proxy,181,4.867849435195421,2.8190218743846978
FY2,duration_proxy,182,4.867849435195421,2.8563531909339437
FY2,duration_proxy,183,4.867849435195421,2.9249053991449157
FY2,duration_proxy,184,4.867849435195421,2.9870745077329444
FY2,duration_proxy,185,4.867849435195421,3.0451750272610405
FY2,duration_proxy,186,4.867849435195421,3.1220713836901113
FY2,duration_proxy,187,4.867849435195421,3.1636128261639334
FY2,duration_proxy,188,4.867849435195421,3.2209245714629224
FY2,duration_proxy,189,4.867849435195421,3.2885833180867303
FY2,duration_proxy,190,4.867849435195421,3.3093040281479253
FY3,proximity,0,-0.17976975626340116,-4567.315631017742
FY3,proximity,1,-0.17976975626340116,-3049.042486262098
FY3,proximity,2,-0.17976975626340116,-2213.6239434995014
FY3,proximity,3,-0.17976975626340116,-1835.8430355373973
FY3,proximity,4,-0.17976975626340116,-1482.9491688574014
FY3,proximity,5,-0.17976975626340116,-1217.413506688092
FY3,proximity,6,-0.17976975626340116,-890.070734877812
FY3,proximity,7,-0.17976975626340116,-729.4932905446843
FY3,proximity,8,-0.17976975626340116,-626.6299859092321
FY3,proximity,9,-0.17976975626340116,-530.7565270316611
FY3,proximity,10,-0.17976975626340116,-457.5761738275417
FY3,proximity,11,-0.17976975626340116,-402.44568877809587
FY3,proximity,12,-0.17976975626340116,-363.4497267678526
FY3,proximity,13,-0.17976975626340116,-322.44913253331987
FY3,proximity,14,-0.17976975626340116,-280.9750975806465
FY3,proximity,15,-0.17976975626340116,-244.19176655169247
FY3,proximity,16,-0.17976975626340116,-220.53294717678617
FY3,proximity,17,-0.17976975626340116,-201.14921426334976
FY3,proximity,18,-0.17976975626340116,-179.9937828429473
FY3,proximity,19,-0.17976975626340116,-158.74525485568935
FY3,proximity,20,-0.17976975626340116,-144.49005460263464
FY3,proximity,21,-0.17976975626340116,-134.3947788534418
FY3,proximity,22,-0.17976975626340116,-127.10776828032874
FY3,proximity,23,-0.17976975626340116,-118.72846071690968
FY3,proximity,24,-0.17976975626340116,-107.53949115184173
FY3,proximity,25,-0.17976975626340116,-104.91081919262649
FY3,proximity,26,-0.17976975626340116,-97.36227567408594
FY3,proximity,27,-0.17976975626340116,-91.93516735890523
FY3,proximity,28,-0.17976975626340116,-87.14539362353264
FY3,proximity,29,-0.17976975626340116,-75.9867871622739
FY3,proximity,30,-0.17976975626340116,-72.42681854897305
FY3,proximity,31,-0.17976975626340116,-67.67077926661213
FY3,proximity,32,-0.17976975626340116,-63.04592450289376
FY3,proximity,33,-0.17976975626340116,-58.583358697920154
FY3,proximity,34,-0.17976975626340116,-55.35674520407783
FY3,proximity,35,-0.17976975626340116,-51.46135263004177
FY3,proximity,36,-0.17976975626340116,-45.732908164967476
FY3,proximity,37,-0.17976975626340116,-44.044641956285055
FY3,proximity,38,-0.17976975626340116,-41.083263021298166
FY3,proximity,39,-0.17976975626340116,-39.18950686037055
FY3,proximity,40,-0.14687496853419316,-35.63307151774504
FY3,proximity,41,-0.14687496853419316,-34.37991763043917
FY3,proximity,42,-0.14687496853419316,-31.954286045841343
FY3,proximity,43,-0.14687496853419316,-30.527396760717153
FY3,proximity,44,-0.14687496853419316,-29.120869362368612
FY3,proximity,45,-0.14687496853419316,-27.791981892127595
FY3,proximity,46,-0.14687496853419316,-25.349050763296578
FY3,proximity,47,-0.14687496853419316,-24.84077184972436
FY3,proximity,48,-0.14687496853419316,-24.195035554997222
FY3,proximity,49,-0.14687496853419316,-23.671875867523386
FY3,proximity,50,-0.14687496853419316,-22.180757677741557
FY3,proximity,51,-0.14687496853419316,-20.931428788176845
FY3,proximity,52,-0.14687496853419316,-20.244709238177517
FY3,proximity,53,-0.14687496853419316,-19.514678369516187
FY3,proximity,54,-0.14687496853419316,-18.39004739766656
FY3,proximity,55,-0.14687496853419316,-16.77078019718186
FY3,proximity,56,-0.14687496853419316,-16.0566170688499
FY3,proximity,57,-0.14687496853419316,-15.554013557086188
FY3,proximity,58,-0.14687496853419316,-14.99091773028013
FY3,proximity,59,-0.14687496853419316,-13.775757538080638
FY3,proximity,60,-0.14687496853419316,-13.243391777688897
FY3,proximity,61,-0.14687496853419316,-12.780272235923183
FY3,proximity,62,-0.14687496853419316,-12.670021327048358
FY3,proximity,63,-0.14687496853419316,-12.308344555061716
FY3,proximity,64,-0.13016878657396835,-12.125994589191484
FY3,proximity,65,-0.13016878657396835,-11.890703257020483
FY3,proximity,66,-0.13016878657396835,-11.640148918064211
FY3,proximity,67,-0.13016878657396835,-11.405790834836727
FY3,proximity,68,-0.13016878657396835,-10.93051487954058
FY3,proximity,69,-0.13016878657396835,-10.604989462322552
FY3,proximity,70,-0.13016878657396835,-10.49526491760781
FY3,proximity,71,-0.13016878657396835,-9.754233724828778
FY3,proximity,72,-0.13016878657396835,-9.166473821292866
FY3,proximity,73,-0.13016878657396835,-9.166473821292866
FY3,proximity,74,-0.13016878657396835,-8.719659636740282
FY3,proximity,75,-0.13016878657396835,-8.719659636740282
FY3,proximity,76,-0.13016878657396835,-8.715414600800397
FY3,proximity,77,-0.13016878657396835,-8.680244969287047
FY3,proximity,78,-0.13016878657396835,-8.397569882300509
FY3,proximity,79,-0.13016878657396835,-7.98050674544796
FY3,proximity,80,-0.13016878657396835,-7.911579441316658
FY3,proximity,81,-0.13016878657396835,-7.17779318801396
FY3,proximity,82,-0.13016878657396835,-6.802828964924728
FY3,proximity,83,-0.10797360619486476,-5.995712682765088
FY3,proximity,84,-0.10797360619486476,-5.810896074486842
FY3,proximity,85,-0.10797360619486476,-5.713379740737696
FY3,proximity,86,-0.10797360619486476,-5.657770506718762
FY3,proximity,87,-0.10797360619486476,-5.657770506718762
FY3,proximity,88,-0.10797360619486476,-5.556785411896166
FY3,proximity,89,-0.10797360619486476,-5.458760155187086
FY3,proximity,90,-0.10797360619486476,-5.299682195573272
FY3,proximity,91,-0.10797360619486476,-5.150421266095454
FY3,proximity,92,-0.10797360619486476,-5.104993444750914
FY3,proximity,93,-0.10797360619486476,-5.022368326373376
FY3,proximity,94,-0.10797360619486476,-4.871969005585109
FY3,proximity,95,-0.10797360619486476,-4.670153941422622
FY3,proximity,96,-0.10797360619486476,-4.431814988470927
FY3,proximity,97,-0.10797360619486476,-4.389957833370583
FY3,proximity,98,-0.10797360619486476,-4.333828798371628
FY3,proximity,99,-0.10797360619486476,-4.284083031348164
FY3,proximity,100,-0.10797360619486476,-4.1719638746086
FY3,proximity,101,-0.10797360619486476,-4.121921176247096
FY3,proximity,102,-0.10797360619486476,-3.98002410585074
FY3,proximity,103,-0.10797360619486476,-3.9000710830918357
FY3,proximity,104,-0.10797360619486476,-3.821933148019852
FY3,proximity,105,-0.10797360619486476,-3.772461849734776
FY3,proximity,106,-0.10797360619486476,-3.762645313926887
FY3,proximity,107,-0.10797360619486476,-3.6506970421910325
FY3,proximity,108,-0.10797360619486476,-3.523599402474661
FY3,proximity,109,-0.10797360619486476,-3.5116672180098796
FY3,proximity,110,-0.06395419025484488,-3.4812766478294876
FY3,proximity,111,-0.06395419025484488,-3.3388149300423113
FY3,proximity,112,-0.06395419025484488,-3.2985191070012028
FY3,proximity,113,-0.06395419025484488,-3.0632728068839215
FY3,proximity,114,-0.06395419025484488,-2.8639233672271196
FY3,proximity,115,-0.06395419025484488,-2.8639233672271196
FY3,proximity,116,-0.06395419025484488,-2.8427165911896064
FY3,proximity,117,-0.06395419025484488,-2.775156241147044
FY3,proximity,118,-0.06395419025484488,-2.723276085516254
FY3,proximity,119,-0.06395419025484488,-2.660732817130174
FY3,proximity,120,-0.06395419025484488,-2.5593704366392296
FY3,proximity,121,-0.06395419025484488,-2.4851885970875203
FY3,proximity,122,-0.06395419025484488,-2.4851885970875203
FY3,proximity,123,-0.06395419025484488,-2.413297324545444
FY3,proximity,124,-0.06395419025484488,-2.3835001578307318
FY3,proximity,125,-0.06395419025484488,-2.360775670989923
FY3,proximity,126,-0.06395419025484488,-2.283456962503397
FY3,proximity,127,-0.06395419025484488,-2.2686065514779528
FY3,proximity,128,-0.06395419025484488,-2.192903405560847
FY3,proximity,129,-0.06395419025484488,-2.1709694024983883
FY3,proximity,130,-0.06395419025484488,-2.118082681599111
FY3,proximity,131,-0.06395419025484488,-2.0721179643095162
FY3,proximity,132,-0.06395419025484488,-1.9289665851438664
FY3,proximity,133,-0.06395419025484488,-1.9289665851438664
FY3,proximity,134,-0.06395419025484488,-1.8341714280503545
FY3,proximity,135,-0.06395419025484488,-1.8320581789788963
FY3,proximity,136,-0.06395419025484488,-1.8287736750609458
FY3,proximity,137,-0.06395419025484488,-1.7412946050045761
FY3,proximity,138,-0.06395419025484488,-1.7412946050045761
FY3,proximity,139,-0.06087524526954951,-1.7210081721418804
FY3,proximity,140,-0.06087524526954951,-1.7156325925259939
FY3,proximity,141,-0.06087524526954951,-1.6624514274030204
FY3,proximity,142,-0.06087524526954951,-1.6026272231237513
FY3,proximity,143,-0.06087524526954951,-1.5374230847235548
FY3,proximity,144,-0.06087524526954951,-1.5321371887422195
FY3,proximity,145,-0.06087524526954951,-1.5222029996544046
FY3,proximity,146,-0.06087524526954951,-1.4651756001354734
FY3,proximity,147,-0.06087524526954951,-1.4651756001354734
FY3,proximity,148,-0.06087524526954951,-1.4456184950536368
FY3,proximity,149,-0.06087524526954951,-1.427859033182718
FY3,proximity,150,-0.06087524526954951,-1.427859033182718
FY3,duration_proxy,0,4.317370334333731,0.6546933392962221
FY3,duration_proxy,1,4.317370334333731,0.6546933392962221
FY3,duration_proxy,2,4.317370334333731,0.6546933392962221
FY3,duration_proxy,3,4.317370334333731,0.6546933392962221
FY3,duration_proxy,4,4.317370334333731,0.6546933392962221
FY3,duration_proxy,5,4.317370334333731,0.6546933392962221
FY3,duration_proxy,6,4.317370334333731,0.6546933392962221
FY3,duration_proxy,7,4.317370334333731,0.6546933392962221
FY3,duration_proxy,8,4.317370334333731,0.6546933392962221
FY3,duration_proxy,9,4.317370334333731,0.6546933392962221
FY3,duration_proxy,10,4.317370334333731,0.6546933392962221
FY3,duration_proxy,11,4.317370334333731,0.6546933392962221
FY3,duration_proxy,12,4.317370334333731,0.6546933392962221
FY3,duration_proxy,13,4.317370334333731,0.6802087169354364
FY3,duration_proxy,14,4.317370334333731,0.6802087169354364
FY3,duration_proxy,15,4.317370334333731,0.6802087169354364
FY3,duration_proxy,16,4.317370334333731,0.6802087169354364
FY3,duration_proxy,17,4.317370334333731,0.6802087169354364
FY3,duration_proxy,18,4.317370334333731,0.6802087169354364
FY3,duration_proxy,19,4.317370334333731,0.6802087169354364
FY3,duration_proxy,20,4.317370334333731,0.6802087169354364
FY3,duration_proxy,21,4.317370334333731,0.6802087169354364
FY3,duration_proxy,22,4.317370334333731,0.6802087169354364
FY3,duration_proxy,23,4.317370334333731,0.6802087169354364
FY3,duration_proxy,24,4.317370334333731,0.6802087169354364
FY3,duration_proxy,25,4.317370334333731,0.6802087169354364
FY3,duration_proxy,26,4.317370334333731,0.6802087169354364
FY3,duration_proxy,27,4.317370334333731,0.6802087169354364
FY3,duration_proxy,28,4.317370334333731,0.702172171667388
FY3,duration_proxy,29,4.317370334333731,0.702172171667388
FY3,duration_proxy,30,4.317370334333731,0.702172171667388
FY3,duration_proxy,31,4.317370334333731,0.702172171667388
FY3,duration_proxy,32,4.317370334333731,0.702172171667388
FY3,duration_proxy,33,4.317370334333731,0.702172171667388
FY3,duration_proxy,34,4.317370334333731,0.702172171667388
FY3,duration_proxy,35,4.317370334333731,0.702172171667388
FY3,duration_proxy,36,4.317370334333731,0.702172171667388
FY3,duration_proxy,37,4.317370334333731,0.702172171667388
FY3,duration_proxy,38,4.317370334333731,0.7396303714312751
FY3,duration_proxy,39,4.317370334333731,0.7396303714312751
FY3,duration_proxy,40,4.317370334333731,0.7445976375223535
FY3,duration_proxy,41,4.317370334333731,0.7445976375223535
FY3,duration_proxy,42,4.317370334333731,0.7445976375223535
FY3,duration_proxy,43,4.317370334333731,0.7445976375223535
FY3,duration_proxy,44,4.317370334333731,0.7445976375223535
FY3,duration_proxy,45,4.317370334333731,0.7445976375223535
FY3,duration_proxy,46,4.317370334333731,0.7445976375223535
FY3,duration_proxy,47,4.317370334333731,0.7445976375223535
FY3,duration_proxy,48,4.317370334333731,0.7445976375223535
FY3,duration_proxy,49,4.317370334333731,0.7740614286036356
FY3,duration_proxy,50,4.317370334333731,0.7740614286036356
FY3,duration_proxy,51,4.317370334333731,0.7819805689555929
FY3,duration_proxy,52,4.317370334333731,0.805014906186618
FY3,duration_proxy,53,4.317370334333731,0.805014906186618
FY3,duration_proxy,54,4.317370334333731,0.828379682718979
FY3,duration_proxy,55,4.317370334333731,0.828379682718979
FY3,duration_proxy,56,4.317370334333731,0.828379682718979
FY3,duration_proxy,57,4.317370334333731,0.828379682718979
FY3,duration_proxy,58,4.317370334333731,0.828379682718979
FY3,duration_proxy,59,4.317370334333731,0.828379682718979
FY3,duration_proxy,60,4.317370334333731,0.828379682718979
FY3,duration_proxy,61,4.317370334333731,0.828379682718979
FY3,duration_proxy,62,4.317370334333731,0.828379682718979
FY3,duration_proxy,63,4.317370334333731,0.828379682718979
FY3,duration_proxy,64,4.317370334333731,0.828379682718979
FY3,duration_proxy,65,4.317370334333731,0.828379682718979
FY3,duration_proxy,66,4.317370334333731,0.828379682718979
FY3,duration_proxy,67,4.317370334333731,0.828379682718979
FY3,duration_proxy,68,4.317370334333731,0.828379682718979
FY3,duration_proxy,69,4.317370334333731,0.828379682718979
FY3,duration_proxy,70,4.317370334333731,0.828379682718979
FY3,duration_proxy,71,4.317370334333731,0.828379682718979
FY3,duration_proxy,72,4.317370334333731,0.828379682718979
FY3,duration_proxy,73,4.317370334333731,0.828379682718979
FY3,duration_proxy,74,4.317370334333731,0.828379682718979
FY3,duration_proxy,75,4.317370334333731,0.828379682718979
FY3,duration_proxy,76,4.317370334333731,0.828379682718979
FY3,duration_proxy,77,4.317370334333731,0.828379682718979
FY3,duration_proxy,78,4.317370334333731,0.828379682718979
FY3,duration_proxy,79,4.317370334333731,0.828379682718979
FY3,duration_proxy,80,4.317370334333731,0.8562277230095037
FY3,duration_proxy,81,4.317370334333731,0.8562277230095037
FY3,duration_proxy,82,4.317370334333731,0.8562277230095037
FY3,duration_proxy,83,4.317370334333731,0.8562277230095037
FY3,duration_proxy,84,4.317370334333731,0.8562277230095037
FY3,duration_proxy,85,4.317370334333731,0.8562277230095037
FY3,duration_proxy,86,4.317370334333731,0.8562277230095037
FY3,duration_proxy,87,4.317370334333731,0.8756354389147262
FY3,duration_proxy,88,4.317370334333731,0.8756354389147262
FY3,duration_proxy,89,4.317370334333731,0.8756354389147262
FY3,duration_proxy,90,4.317370334333731,0.8756354389147262
FY3,duration_proxy,91,4.317370334333731,0.8756354389147262
FY3,duration_proxy,92,4.317370334333731,0.8756354389147262
FY3,duration_proxy,93,4.317370334333731,0.8756354389147262
FY3,duration_proxy,94,4.317370334333731,0.8756354389147262
FY3,duration_proxy,95,4.317370334333731,0.8756354389147262
FY3,duration_proxy,96,4.317370334333731,0.8756354389147262
FY3,duration_proxy,97,4.317370334333731,0.8756354389147262
FY3,duration_proxy,98,4.373810323596018,0.8852235257226945
FY3,duration_proxy,99,4.373810323596018,0.8852235257226945
FY3,duration_proxy,100,4.373810323596018,0.8852235257226945
FY3,duration_proxy,101,4.373810323596018,0.8852235257226945
FY3,duration_proxy,102,4.373810323596018,0.8852235257226945
FY3,duration_proxy,103,4.373810323596018,0.8977165831184907
FY3,duration_proxy,104,4.373810323596018,0.8977165831184907
FY3,duration_proxy,105,4.373810323596018,0.8977165831184907
FY3,duration_proxy,106,4.373810323596018,0.9186830063030555
FY3,duration_proxy,107,4.373810323596018,0.9186830063030555
FY3,duration_proxy,108,4.373810323596018,0.9186830063030555
FY3,duration_proxy,109,4.373810323596018,0.9186830063030555
